Indx,Gender,Age,Homeincome,NumHH,Home_Hcode,Work_Hcode,Distance,Home_X,Home_Y,Work_X,Work_Y,Prob_XYZ
5387,0,3,3,4,1174053000,1154551000,3,127.14596,37.551018,126.88311,37.47783,3.28207e-05
5117,0,2,4,1,1117062500,1117062500,1,126.97002,37.532654,126.96763,37.530537,4.0993864e-06
5825,1,3,1,2,1162066500,1153054000,1,126.936806,37.47438,126.8956,37.484562,9.806373e-06
5233,1,2,3,4,1126065500,1126066000,1,127.100975,37.5999,127.09992,37.594204,4.001e-05
5601,0,1,4,1,1154570000,1162064500,1,126.90806,37.45953,126.93111,37.48375,8.335417e-06
5209,1,0,2,1,1159054000,1159060500,1,126.942856,37.503136,126.959595,37.506313,8.825736e-06
5524,0,0,4,2,1144068000,1150060300,2,126.909676,37.549248,126.83402,37.564774,5.00125e-05
5707,1,1,3,4,1138069000,1165065200,3,126.92334,37.638718,127.04225,37.47005,2.3082694e-05
5248,1,1,3,4,1141068500,1141068500,1,126.93276,37.585606,126.93083,37.584583,1.5628908e-05
5706,0,2,4,4,1168061000,1171057000,2,127.064514,37.499584,127.134575,37.50432,2.0004998e-05
5912,1,4,3,2,1154567000,1114055000,3,126.9009,37.454594,126.983185,37.565777,2.5006251e-05
5073,0,1,3,1,1129060000,1129060000,1,127.02552,37.586002,127.02956,37.588108,2.2732958e-05
5904,0,2,6,1,1162066500,1171071000,3,126.936806,37.47438,127.102036,37.515274,4.4455555e-05
5930,1,3,4,4,1154570000,1162064500,1,126.90806,37.45953,126.93111,37.48375,1.6670834e-05
5079,0,2,3,4,1147053000,1154551000,2,126.86526,37.545395,126.88311,37.47783,2.5006253e-05
5302,0,2,3,3,1162066500,1117069000,2,126.936806,37.47438,126.98706,37.522045,7.5018756e-06
5324,1,1,5,4,1156067000,1123065000,3,126.90513,37.50257,127.06595,37.56431,1.5003749e-05
5146,0,0,4,1,1138056000,1114055000,2,126.91195,37.609497,126.983185,37.565777,1.1541347e-05
5022,0,3,4,4,1144069000,1174061000,3,126.90518,37.55489,127.12458,37.540825,1.2503125e-05
5590,0,2,2,3,1165056000,1168064000,1,127.0158,37.50503,127.0346,37.499786,9.679839e-06
5439,1,1,2,1,1121575000,1123053600,1,127.085205,37.558613,127.03232,37.575073,7.274545e-05
5098,0,2,5,2,1121584000,1114055000,2,127.07212,37.53465,126.983185,37.565777,3.0776922e-05
5484,1,2,3,5,1132070000,1135063000,1,127.033554,37.66777,127.054405,37.67537,1.7446226e-05
5568,1,2,3,4,1156051500,1171052000,3,126.90655,37.512436,127.1101,37.526978,1.0002498e-05
5086,1,3,4,3,1150054000,1156055000,1,126.84056,37.53351,126.8961,37.524788,1.8371942e-05
5335,0,2,2,1,1156053500,1156054000,1,126.90827,37.52375,126.925804,37.524593,9.261573e-06
5890,1,1,2,1,1132052200,1123061000,3,127.04778,37.679993,127.06076,37.568348,4.4314867e-05
5962,1,0,6,4,1111056000,1141056500,1,126.970795,37.60893,126.9651,37.563015,7.814454e-06
5148,0,0,3,2,1147067000,1144066000,2,126.86822,37.5168,126.92121,37.554344,1.1113887e-05
5430,0,3,4,4,1162063000,1168054500,2,126.97745,37.472748,127.032486,37.525246,6.3173684e-05
5867,0,1,3,1,1129072500,1123053600,1,127.044174,37.604347,127.03232,37.575073,1.9741783e-05
5768,0,2,4,1,1168072000,1156054000,3,127.08275,37.483654,126.925804,37.524593,2.8578572e-05
5674,1,1,3,4,1150063000,1150063000,1,126.817924,37.56868,126.81501,37.569675,3.530294e-05
5339,0,2,6,2,1144072000,1156054000,1,126.912,37.56237,126.925804,37.524593,4.763096e-06
5737,1,1,4,5,1171068000,1168065000,1,127.09243,37.511665,127.04451,37.50055,1.0872285e-05
5740,1,2,3,6,1154561000,1154567000,1,126.89333,37.46519,126.89868,37.455036,1.6670834e-05
5506,1,3,6,5,1150051000,1150053500,1,126.87133,37.552193,126.8464,37.5603,3.0619908e-06
5808,0,1,4,1,1138051000,1114052000,1,126.933266,37.60424,126.97455,37.56353,1.2503125e-05
5873,0,2,4,4,1144055500,1144056500,1,126.9526,37.552162,126.95451,37.54658,2.1433929e-05
5074,0,0,2,1,1144074000,1150060300,1,126.88567,37.580196,126.83402,37.564774,2.6673333e-05
5058,0,2,4,1,1129058000,1129060000,1,127.02378,37.599327,127.02956,37.588108,1.052895e-05
5060,0,1,2,3,1129071500,1129076000,1,127.036514,37.607403,127.04322,37.614918,1.5793426e-05
5486,0,3,4,4,1162054500,1162061500,1,126.95988,37.48943,126.95027,37.483383,2.7279548e-05
5711,0,2,2,3,1168065000,1168069000,1,127.04435,37.49871,127.04988,37.47844,1.1767647e-05
5665,1,2,2,2,1168065000,1168059000,1,127.04435,37.49871,127.05012,37.509747,8.825736e-06
5550,1,3,4,5,1138065000,1156061000,2,126.8937,37.586803,126.88929,37.52562,1.470956e-05
5348,1,0,3,2,1162060500,1168065000,2,126.94317,37.48728,127.04451,37.50055,3.1586846e-05
5066,0,3,4,1,1121571000,1120065000,1,127.07034,37.544857,127.04473,37.543495,1.3464904e-05
5927,0,0,2,2,1138059000,1114067000,2,126.92166,37.59237,127.02061,37.568264,3.8471157e-06
5955,0,1,2,1,1154564000,1171052000,3,126.90226,37.469326,127.1101,37.526978,4.4455555e-05
5829,0,0,3,2,1117056000,1150060500,2,126.96807,37.538246,126.86156,37.560394,1.8186363e-05
5309,0,0,2,1,1130554500,1165052000,3,127.034035,37.61573,127.02878,37.49143,3.8471153e-05
5458,0,2,4,1,1174068500,1174066000,1,127.14297,37.53863,127.13285,37.525757,1.1252815e-05
5320,0,4,4,3,1156060500,1162058500,2,126.88937,37.51698,126.956505,37.47481,1.4818518e-05
5004,1,1,5,1,1144071000,1144066000,1,126.920815,37.561783,126.92121,37.554344,1.111389e-05
5804,0,3,5,4,1111065000,1111064000,1,126.99777,37.587925,127.00077,37.5796,2.1217427e-05
5563,1,1,4,1,1111057000,1114068000,1,126.95916,37.575596,126.96656,37.55938,1.1541346e-05
5215,0,1,3,1,1126055000,1165065200,3,127.08025,37.583115,127.04225,37.47005,2.500625e-05
5834,0,1,2,1,1153054000,1120066000,3,126.89468,37.48678,127.04727,37.548042,2.857857e-05
5158,0,3,5,4,1144066000,1150059100,1,126.91684,37.553707,126.849335,37.550766,5.556945e-06
5173,1,3,3,1,1144070000,1117057000,1,126.900764,37.559643,126.95422,37.53429,3.1753968e-06
5245,1,0,2,4,1171063200,1171062000,1,127.13003,37.496304,127.12213,37.496838,2.7279542e-05
5770,1,4,3,2,1150059300,1150060300,1,126.848564,37.534004,126.83402,37.564774,4.082654e-06
5853,1,0,4,6,1156054000,1156054000,1,126.928795,37.52282,126.925804,37.524593,9.261573e-06
5107,0,4,3,5,1132071000,1132052200,1,127.02617,37.65938,127.048004,37.68332,2.3261628e-06
5283,1,1,4,3,1120079000,1168053100,1,127.061455,37.561356,127.03564,37.51618,9.526189e-06
5274,0,2,4,6,1156065000,1114055000,2,126.90523,37.50572,126.983185,37.565777,3.7046295e-06
5313,0,1,3,2,1129064000,1114055000,1,127.004036,37.60825,126.983185,37.565777,1.052895e-05
5663,1,0,2,4,1126054000,1126057000,1,127.08338,37.57432,127.08744,37.57946,4.7630947e-06
5039,1,0,4,5,1141071000,1114059000,2,126.909515,37.573635,127.00471,37.565742,2.3535293e-05
5522,0,1,4,1,1123072000,1117065000,2,127.06241,37.592278,126.99275,37.53361,1.4289288e-05
5240,1,1,3,4,1132068100,1135070000,1,127.03106,37.657215,127.0538,37.665268,1.7446224e-05
5502,1,1,3,4,1132066000,1135057000,1,127.02059,37.653446,127.05271,37.630722,1.0467734e-05
5100,0,0,6,5,1154569000,1154569000,1,126.906166,37.4405,126.90271,37.443546,5.0012506e-05
5565,0,0,2,4,1120057000,1120064500,1,127.0279,37.557564,127.015854,37.543037,2.6093487e-05
5014,0,1,2,1,1147058000,1147054000,1,126.826584,37.534958,126.866776,37.535057,1.8371944e-05
5404,0,4,4,4,1138058000,1168058000,3,126.92762,37.598957,127.060036,37.51189,7.694231e-06
5897,0,4,2,3,1138069000,1138069000,1,126.92334,37.638718,126.92246,37.638824,4.1677085e-05
5221,0,3,2,3,1144066000,1144066000,1,126.91684,37.553707,126.92121,37.554344,9.526192e-06
5301,0,3,6,4,1165053000,1168059000,1,127.0103,37.484177,127.05012,37.509747,7.144643e-06
5234,1,2,3,4,1159051000,1114057000,2,126.94894,37.50926,126.99266,37.560867,1.470956e-05
5013,1,1,4,4,1154563000,1154551000,1,126.90364,37.475784,126.88311,37.47783,2.1574022e-05
5637,1,2,3,3,1126062000,1120055000,2,127.08216,37.61453,127.044334,37.558365,1.2503126e-05
5201,1,2,2,2,1165051000,1165051000,1,127.019035,37.48753,127.01802,37.487484,1.4289286e-05
5037,0,3,3,4,1144060000,1114058000,1,126.942696,37.550606,127.00417,37.558838,7.144644e-06
5334,0,3,3,4,1174055000,1168064000,3,127.15086,37.55883,127.0346,37.499786,2.3443357e-05
5788,1,2,6,1,1129052500,1129055500,1,127.00559,37.591564,127.01377,37.58782,2.1217427e-05
5644,0,0,6,5,1159062000,1159063000,1,126.975655,37.47899,126.97515,37.491623,6.819887e-06
5448,0,0,2,1,1126062000,1162069500,3,127.08216,37.61453,126.9305,37.48564,3.0007504e-05
5555,0,1,3,1,1126061000,1120069000,2,127.075226,37.598843,127.0592,37.545345,2.500625e-05
5647,1,1,4,2,1111058000,1165054000,2,126.96331,37.570854,127.01719,37.51394,2.1433929e-05
5519,1,3,2,3,1174057000,1120069000,2,127.135025,37.55229,127.0592,37.545345,5.5569453e-06
5363,0,0,3,3,1159066000,1162074500,1,126.92659,37.506725,126.93188,37.46926,1.8523148e-06
5326,0,2,3,3,1147058000,1150059000,1,126.826584,37.534958,126.84711,37.54272,1.4289289e-05
5643,0,2,4,4,1141058500,1144058500,1,126.937035,37.561035,126.94834,37.53954,1.19077395e-05
5368,0,0,3,2,1135062500,1168065000,3,127.06574,37.64294,127.04451,37.50055,4.4314866e-06
5799,0,4,4,2,1156069000,1165058100,2,126.91664,37.50338,127.0044,37.501976,5.556945e-06
5597,1,1,4,3,1162064500,1162060500,1,126.93289,37.479694,126.94224,37.48486,1.3728922e-05
5088,1,0,6,4,1141061500,1141058500,1,126.932205,37.572433,126.94108,37.562218,2.8578574e-05
5284,0,1,6,1,1130554500,1156060500,3,127.034035,37.61573,126.89422,37.516567,0.00015388461
5826,1,1,3,1,1159063000,1168056500,2,126.97749,37.490883,127.047646,37.52253,1.3161185e-05
5462,1,3,4,4,1156051500,1156053500,1,126.90655,37.512436,126.906555,37.521545,2.4697529e-05
5898,0,0,2,1,1153052000,1114054000,2,126.875534,37.49406,126.9761,37.557823,3.750937e-05
5761,1,4,2,1,1135059500,1153054000,3,127.07246,37.625233,126.8956,37.484562,2.0005002e-05
5816,1,2,4,1,1168065500,1165051000,1,127.03909,37.48873,127.01802,37.487484,2.206434e-05
5230,0,2,3,1,1114066500,1120069000,1,127.01819,37.560776,127.0592,37.545345,9.785057e-06
5056,0,3,4,4,1162060500,1114052000,2,126.94317,37.48728,126.97455,37.56353,3.9483555e-05
5376,0,2,2,3,1144055500,1114054000,1,126.9526,37.552162,126.9761,37.557823,4.763096e-06
5157,0,1,4,2,1150059100,1150059100,1,126.85054,37.552002,126.849335,37.550766,2.0413272e-05
5872,0,0,3,3,1132068000,1121584700,3,127.031265,37.64759,127.0664,37.53727,5.5569446e-05
5911,1,2,5,4,1117059000,1117055500,1,126.95764,37.538063,126.96704,37.54758,6.5590175e-06
5673,0,1,4,3,1171057000,1165061000,3,127.13308,37.50557,126.98542,37.478188,5.8347916e-05
5145,0,1,2,1,1156056000,1114052000,2,126.90225,37.531227,126.97455,37.56353,2.2227778e-05
5664,1,3,4,3,1141068500,1156053500,2,126.93276,37.585606,126.906555,37.521545,3.3341665e-05
5791,1,0,3,1,1168070000,1168061000,1,127.10063,37.470707,127.0628,37.50562,1.1767647e-05
5765,0,2,4,2,1135063000,1168075000,3,127.0541,37.678062,127.10325,37.48732,2.532278e-05
5129,1,1,4,3,1129055500,1129060000,1,127.0119,37.58544,127.02956,37.588108,9.093184e-06
5488,0,2,4,4,1144072000,1144072000,1,126.912,37.56237,126.91113,37.561867,1.9052382e-05
5422,0,2,3,5,1159056000,1165053000,2,126.94088,37.497684,127.01026,37.487865,8.825737e-06
5106,0,3,3,4,1174062000,1156054000,3,127.13365,37.539375,126.925804,37.524593,1.8754685e-05
5285,0,1,4,1,1121578000,1168064000,2,127.082504,37.5534,127.0346,37.499786,2.1433929e-05
5196,0,2,3,4,1162064500,1168064000,2,126.93289,37.479694,127.0346,37.499786,2.0005e-05
5895,1,2,3,5,1132069000,1129078000,1,127.042435,37.664932,127.05581,37.618057,1.16308165e-05
5355,1,0,2,1,1129076000,1150064000,3,127.04589,37.61724,126.80324,37.571564,2.7279546e-05
5537,1,1,4,1,1144073000,1141058500,1,126.90454,37.570023,126.94108,37.562218,1.0002501e-05
5900,0,3,4,4,1135058000,1165065200,3,127.066696,37.621105,127.04225,37.47005,5.4559092e-05
5225,0,1,4,1,1174059000,1174061000,1,127.14025,37.55642,127.12458,37.540825,1.8754694e-05
5549,1,1,3,2,1153074000,1150051000,2,126.8503,37.500046,126.869385,37.552986,5.5569435e-06
5709,0,1,2,1,1121583000,1168065600,1,127.08305,37.529644,127.04953,37.48738,1.1541344e-05
5969,0,3,4,5,1111057000,1141061500,1,126.95916,37.575596,126.93307,37.57328,2.6929805e-05
5154,1,2,2,2,1141056500,1141052000,1,126.962,37.562935,126.96143,37.569378,1.3464903e-05
5858,0,0,2,1,1150051000,1150060500,1,126.87133,37.552193,126.86156,37.560394,1.0206636e-05
5909,0,2,3,4,1147060000,1156055000,2,126.82915,37.54021,126.8961,37.524788,4.1677085e-05
5855,0,4,5,5,1132068000,1154561000,3,127.031265,37.64759,126.8944,37.467144,1.6670836e-05
5306,0,0,2,1,1121573000,1144072000,3,127.07332,37.553177,126.91113,37.561867,2.857857e-05
5602,1,2,3,5,1132051500,1130566000,1,127.04328,37.654743,127.01299,37.640015,2.9077044e-05
5615,1,1,3,1,1171052000,1168064000,2,127.11519,37.530403,127.0346,37.499786,1.6670834e-05
5267,1,1,2,1,1135064000,1171069000,3,127.06712,37.657173,127.104614,37.52193,5.064556e-05
5441,0,1,4,4,1126059000,1121577000,1,127.08599,37.59455,127.08962,37.562496,3.0007499e-05
5061,1,4,1,1,1114068000,1156054000,1,126.96506,37.556892,126.925804,37.524593,7.69423e-06
5705,0,1,3,1,1126062000,1117055500,3,127.08216,37.61453,126.96704,37.54758,4.7154652e-05
5551,1,4,4,2,1171057000,1171063100,1,127.13308,37.50557,127.11105,37.494446,2.0459656e-05
5884,1,3,2,1,1130562500,1130564500,1,127.01921,37.645035,127.01248,37.65564,1.1630815e-05
5540,1,2,5,4,1117057000,1144055500,1,126.95135,37.53449,126.95344,37.54889,5.73914e-06
5975,0,1,4,1,1174059000,1171056200,1,127.14025,37.55642,127.11186,37.51512,3.0007504e-05
5534,0,3,4,3,1138057000,1114052000,2,126.92183,37.613224,126.97455,37.56353,3.847116e-05
5445,0,3,4,3,1121575000,1121586000,1,127.085205,37.558613,127.09184,37.54918,9.093182e-06
5889,0,3,5,4,1144055500,1117063000,1,126.9526,37.552162,126.97399,37.519577,6.3507937e-06
5168,1,1,5,4,1138059000,1117053000,2,126.92166,37.59237,126.97208,37.54746,1.5388463e-05
5231,1,3,5,3,1147062000,1150060300,1,126.85943,37.518303,126.83402,37.564774,7.938494e-06
5288,1,1,5,4,1130560800,1130555500,1,127.04228,37.626144,127.02697,37.61918,6.4301785e-05
5393,1,2,2,3,1153073000,1153074000,1,126.85358,37.506054,126.8555,37.498966,4.763096e-06
5877,0,4,3,4,1154551000,1150060300,2,126.888054,37.477966,126.83402,37.564774,1.8754688e-05
5314,0,0,2,1,1126058000,1126069000,1,127.09024,37.601395,127.093346,37.608334,2.0005e-05
5917,1,1,5,4,1156063000,1135056000,3,126.91994,37.510826,127.059105,37.62143,2.0004996e-05
5492,0,1,2,2,1114059000,1168052100,2,127.00348,37.563404,127.02557,37.511536,3.0007499e-05
5989,0,3,4,3,1121574000,1165054000,2,127.07761,37.562054,127.01719,37.51394,2.857857e-05
5971,0,2,3,4,1135069500,1144056500,3,127.06129,37.650402,126.95451,37.54658,1.5193669e-05
5191,1,2,3,5,1130562500,1130564500,1,127.01921,37.645035,127.01248,37.65564,5.8154088e-05
5594,1,2,3,1,1132068100,1141058500,3,127.03106,37.657215,126.94108,37.562218,2.7784725e-05
5846,0,3,4,4,1135062400,1114065000,2,127.07688,37.658607,127.02108,37.56459,4.1677085e-05
5843,0,0,2,1,1111065000,1129055500,1,126.99777,37.587925,127.01377,37.58782,7.5776534e-06
5952,0,1,4,4,1156062000,1150060300,2,126.89404,37.53604,126.83402,37.564774,1.852315e-05
5197,0,3,4,2,1123071000,1174070000,2,127.05191,37.590824,127.1448,37.53016,2.5720718e-05
5008,0,3,4,3,1135069500,1132051100,1,127.06129,37.650402,127.04263,37.648487,2.0694828e-05
5327,1,2,3,1,1174068500,1171056600,1,127.14297,37.53863,127.12682,37.51835,1.5003752e-05
5323,0,1,4,3,1147057000,1168056500,3,126.84642,37.52336,127.047646,37.52253,3.67739e-05
5692,1,2,2,2,1150059100,1150053500,1,126.85054,37.552002,126.8464,37.5603,2.1433932e-05
5044,0,2,4,3,1154551000,1154561000,1,126.888054,37.477966,126.8944,37.467144,4.055068e-05
5450,0,2,3,4,1150055000,1144066000,2,126.85365,37.533287,126.92121,37.554344,4.1677085e-05
5617,1,1,3,2,1159060500,1159068000,1,126.964134,37.50585,126.92238,37.49412,5.8838236e-06
5143,1,4,2,3,1141056500,1114052000,1,126.962,37.562935,126.97455,37.56353,1.1541346e-05
5055,0,4,3,3,1171057000,1171058000,1,127.13308,37.50557,127.10903,37.507053,1.8186363e-05
5012,0,2,4,3,1114059000,1111058000,1,127.00348,37.563404,126.96571,37.56865,1.9570114e-05
5780,1,0,4,3,1165054000,1174065000,2,127.01358,37.51543,127.12764,37.536873,3.334167e-05
5054,1,0,3,1,1144055500,1144056500,1,126.9526,37.552162,126.95451,37.54658,7.1446434e-06
5041,1,0,2,4,1138069000,1129065000,2,126.92334,37.638718,127.0056,37.61599,2.3082692e-05
5915,1,0,4,6,1159066000,1159068000,1,126.92659,37.506725,126.92238,37.49412,1.2966201e-05
5331,0,2,4,4,1168067000,1117056000,2,127.06953,37.48678,126.96682,37.53738,2.0004998e-05
5695,0,1,3,5,1138069000,1111061500,2,126.92334,37.638718,126.9847,37.57201,1.1541346e-05
5124,0,1,4,3,1141055500,1117062500,1,126.9547,37.559666,126.96763,37.530537,1.1541346e-05
5371,1,3,1,2,1154564000,1154569000,1,126.90226,37.469326,126.90271,37.443546,9.806373e-06
5220,1,4,4,2,1150060300,1150061100,1,126.84083,37.569103,126.8291,37.555573,8.825735e-06
5951,0,2,4,4,1126057000,1120069000,1,127.08878,37.578266,127.0592,37.545345,9.526189e-06
5851,0,1,4,3,1141064000,1111053000,1,126.94957,37.593525,126.972786,37.572796,1.2503125e-05
5935,0,2,4,3,1132071000,1111061500,2,127.02617,37.65938,126.9847,37.57201,4.001e-05
5553,0,0,5,4,1147068000,1111061500,3,126.862595,37.510986,126.9847,37.57201,1.4709559e-05
5612,0,4,2,1,1126057500,1168067000,2,127.09395,37.5847,127.06551,37.487175,5.715715e-06
5724,0,1,3,2,1129078000,1165065200,3,127.05003,37.620293,127.04225,37.47005,2.2732955e-05
5169,1,4,1,1,1111057000,1141061500,1,126.95916,37.575596,126.93307,37.57328,1.3464903e-05
5082,0,1,4,2,1147057000,1111061500,3,126.84642,37.52336,126.9847,37.57201,2.6477206e-05
5646,1,3,4,3,1159068000,1154551000,1,126.92371,37.496037,126.88311,37.47783,1.0813515e-05
5542,1,3,4,4,1144068000,1153054000,2,126.909676,37.549248,126.8956,37.484562,3.3341665e-05
5832,0,3,4,5,1135057000,1150051000,3,127.05039,37.630737,126.869385,37.552986,1.1366477e-05
5111,1,0,5,4,1154570000,1153054000,1,126.90806,37.45953,126.8956,37.484562,1.8754688e-05
5914,1,1,3,1,1171063200,1171058000,1,127.13003,37.496304,127.10903,37.507053,3.409943e-05
5794,0,0,2,1,1141071000,1141071000,1,126.909515,37.573635,126.910995,37.57318,4.0010003e-05
5395,0,4,2,2,1159064000,1165052000,1,126.972466,37.488396,127.02878,37.49143,9.093183e-06
5296,0,3,4,2,1126052000,1114063500,2,127.07759,37.589306,127.00989,37.552746,4.286786e-05
5859,0,0,4,2,1147061100,1147064000,1,126.8314,37.519863,126.84235,37.510254,9.526192e-06
5856,1,2,4,1,1168065600,1168073000,1,127.051125,37.48971,127.08557,37.493286,2.647721e-05
5879,0,2,4,1,1111065000,1130561500,1,126.99777,37.587925,127.015785,37.632473,1.8186365e-05
5139,1,3,4,4,1147061000,1156056000,1,126.84303,37.515778,126.900505,37.531773,4.763096e-06
5050,0,2,4,3,1171069000,1144059000,3,127.10615,37.52054,126.94696,37.54184,2.1057896e-05
5978,0,1,3,1,1135059500,1114055000,2,127.07246,37.625233,126.983185,37.565777,1.2503125e-05
5019,1,0,2,1,1129055500,1129055500,1,127.0119,37.58544,127.01377,37.58782,2.4248488e-05
5045,1,4,3,3,1153056000,1144061000,2,126.8885,37.502903,126.947266,37.547443,3.7046295e-06
5723,1,2,3,4,1144063000,1156054000,1,126.93504,37.546776,126.925804,37.524593,1.6670834e-05
5583,0,1,4,1,1123057000,1135069500,2,127.061356,37.57908,127.05984,37.651226,1.4289288e-05
5748,0,2,4,6,1168067000,1162052500,3,127.06953,37.48678,126.93086,37.489597,0.00010716965
5991,1,0,3,1,1117063000,1156054000,1,126.97384,37.520126,126.925804,37.524593,9.838526e-06
5011,0,1,4,4,1141068500,1138060000,1,126.93276,37.585606,126.918785,37.587833,6.2515624e-06
5425,0,0,3,2,1156055000,1165058100,2,126.89673,37.524662,127.0044,37.501976,1.4818518e-05
5571,0,1,4,4,1162069500,1114052000,2,126.92811,37.486557,126.97455,37.56353,2.2505626e-05
5642,0,0,2,1,1144073000,1138056000,1,126.90454,37.570023,126.90982,37.609818,4.0010003e-05
5241,0,1,2,4,1135064000,1135064000,1,127.06712,37.657173,127.06506,37.655823,4.1389652e-05
5515,1,2,4,4,1147061100,1159054000,2,126.8314,37.519863,126.93818,37.503445,8.335416e-06
5063,1,0,3,2,1141071000,1144074000,1,126.909515,37.573635,126.88982,37.57964,6.6683333e-06
5698,0,0,4,4,1129061000,1156054000,2,127.01824,37.582664,126.925804,37.524593,1.2503126e-05
5120,0,0,3,3,1117051000,1165060000,2,126.979774,37.54946,126.995445,37.484463,9.093182e-06
5603,1,2,3,4,1121583000,1156053500,3,127.08305,37.529644,126.906555,37.521545,3.5723217e-05
5894,0,1,4,3,1147051000,1168051000,3,126.87195,37.525826,127.024506,37.521988,2.9419118e-05
5764,1,1,4,2,1162056500,1162059500,1,126.95183,37.489433,126.948586,37.478558,3.409944e-06
5923,0,3,5,4,1129057500,1129061000,1,127.01864,37.594124,127.020874,37.58279,7.896713e-06
5819,0,4,4,2,1171065000,1138052000,3,127.083,37.50547,126.93197,37.612537,2.6322372e-05
